ns1:Ejercicio;ns1:DepartamentoCodigo;ns1:SeccionalPolicialCodigo;ns1:AreaSupervision;ns1:AreaEnumeracion;ns1:ActividadCodigo;ns1:GiroCodigo;ns1:NaturalezaJuridicaCodigo;ns1:EstratoCodigo;ns1:EspecieCodigo;ns1:TipoProduccionCodigo;ns1:Litros;ns1:CantidadTenedoresPorProduccionLeche
2021;2;12;307;307004;-;02;5;2;11;2;31143;1
2021;2;12;307;307004;-;02;5;2;11;4;365;1
2021;2;12;307;307004;-;02;5;2;11;5;1920;1
2021;2;12;307;307004;-;02;5;4;11;1;22500;1
2021;2;12;307;307004;-;02;5;4;11;2;2087841;4
2021;2;12;307;307004;-;02;5;4;11;4;3450;4
2021;2;12;307;307004;-;02;5;4;11;5;34300;3
2021;2;12;307;307005;-;02;11;4;11;2;716285;1
2021;2;12;307;307005;-;02;11;4;11;4;1500;1
2021;2;12;307;307005;-;02;11;4;11;5;22800;1
2021;2;12;307;307006;-;02;5;3;11;2;168847;1
2021;2;12;307;307006;-;02;5;3;11;4;1000;1
2021;2;12;307;307006;-;02;5;3;11;5;4800;1
2021;2;12;310;310004;-;01;11;3;11;2;180805;1
2021;2;12;310;310004;-;01;11;3;11;4;700;1
2021;2;12;310;310004;-;01;11;3;11;5;12000;1
2021;2;12;311;311001;-;02;5;2;11;1;21900;1
2021;2;12;311;311001;-;02;5;2;11;4;1000;1
2021;2;12;311;311001;-;02;5;2;11;5;4700;1
2021;2;12;311;311002;-;02;5;5;11;2;1099387;1
2021;2;12;311;311002;-;02;5;5;11;4;4000;1
2021;2;13;310;310008;-;02;11;5;11;2;2388322;1
2021;2;13;310;310008;-;02;11;5;11;4;5475;1
2021;2;13;310;310008;-;02;11;5;11;5;3317;1
2021;2;14;312;312005;-;01;5;4;11;2;17000;1
2021;2;14;312;312005;-;01;5;4;11;5;1000;1
2021;2;14;313;313001;-;02;5;3;11;2;80167;1
2021;2;14;313;313001;-;02;5;3;11;4;700;1
2021;2;14;313;313001;-;02;5;3;11;5;10000;1
2021;2;14;313;313001;-;40;5;2;11;3;54000;1
2021;2;14;314;314001;-;02;11;4;11;1;21000;1
2021;2;14;314;314001;-;02;11;4;11;2;98000;1
2021;2;14;314;314001;-;02;11;4;11;4;1500;1
2021;2;14;314;314001;-;02;11;4;11;5;30000;1
2021;2;14;315;315001;-;01;5;3;11;2;300000;1
2021;2;14;315;315001;-;01;5;3;11;4;1000;1
2021;2;14;315;315001;-;01;5;3;11;5;12000;1
2021;2;14;315;315001;-;02;5;4;11;1;318106;1
2021;2;14;315;315001;-;02;5;4;11;4;5700;1
2021;2;14;315;315001;-;02;5;4;11;5;32000;1
2021;2;14;315;315001;-;02;11;3;11;1;88400;1
2021;2;14;315;315001;-;02;11;3;11;4;300;1
2021;2;14;315;315001;-;02;11;3;11;5;3200;1
2021;2;15;306;306005;-;02;5;4;11;2;637022;1
2021;2;15;306;306005;-;02;5;4;11;4;750;1
2021;2;15;306;306005;-;02;5;4;11;5;18000;1
2021;2;15;306;306005;-;02;8;2;11;2;9000;1
2021;2;15;306;306005;-;02;8;2;11;5;2400;1
2021;2;15;306;306005;-;02;11;3;11;1;136000;1
2021;2;15;306;306005;-;02;11;3;11;4;950;1
2021;2;15;306;306005;-;02;11;3;11;5;2800;1
2021;2;15;306;306007;-;02;2;5;11;2;2991478;1
2021;2;15;306;306007;-;02;2;5;11;4;4100;1
2021;2;15;306;306007;-;02;2;5;11;5;38000;1
2021;2;15;306;306007;-;02;2;6;11;2;3360713;1
2021;2;15;306;306007;-;02;2;6;11;4;215000;1
2021;2;15;306;306007;-;02;2;6;11;5;215000;1
2021;2;15;306;306007;-;02;5;2;11;2;394000;2
2021;2;15;306;306007;-;02;5;2;11;4;900;1
2021;2;15;306;306007;-;02;5;2;11;5;600;1
2021;2;15;306;306007;-;02;5;3;11;2;177586;1
2021;2;15;306;306007;-;02;5;3;11;4;360;1
2021;2;15;306;306007;-;02;5;3;11;5;4000;1
2021;2;15;306;306007;-;02;5;4;11;2;307419;1
2021;2;15;306;306007;-;02;5;4;11;4;2500;1
2021;2;15;306;306007;-;02;5;4;11;5;11000;1
2021;2;15;306;306007;-;02;8;4;11;2;616460;1
2021;2;15;306;306007;-;02;8;4;11;4;500;1
2021;2;15;306;306007;-;02;8;4;11;5;23200;1
2021;2;15;306;306007;-;02;11;3;11;2;430000;1
2021;2;15;306;306007;-;02;11;3;11;4;2000;1
2021;2;15;306;306007;-;02;11;3;11;5;20000;1
2021;2;15;306;306007;-;02;11;5;11;2;1440000;1
2021;2;15;306;306007;-;02;11;5;11;4;7200;1
2021;2;15;306;306007;-;02;11;5;11;5;180000;1
2021;2;15;306;306007;-;02;12;6;11;2;1587859;1
2021;2;15;306;306007;-;02;12;6;11;4;11000;1
2021;2;15;306;306007;-;02;12;6;11;5;72000;1
2021;2;15;310;310001;-;01;8;5;11;2;843137;1
2021;2;15;310;310001;-;01;8;5;11;4;1500;1
2021;2;15;310;310001;-;01;8;5;11;5;20000;1
2021;2;15;310;310002;-;02;12;4;11;2;561005;1
2021;2;15;310;310002;-;02;12;4;11;4;7200;1
2021;2;15;310;310002;-;02;12;4;11;5;48000;1
2021;2;15;310;310003;-;02;5;4;11;2;196567;1
2021;2;15;310;310003;-;02;5;4;11;4;1500;1
2021;2;15;310;310003;-;02;5;4;11;5;14000;1
2021;2;15;310;310004;-;02;5;3;11;2;10000;1
2021;2;15;310;310004;-;02;5;4;11;2;165475;1
2021;2;15;310;310004;-;02;5;4;11;4;1000;1
2021;2;15;310;310004;-;02;5;4;11;5;3500;1
2021;2;19;0;0;-;63;8;1;11;2;220000;1
2021;2;19;0;0;-;63;8;1;11;4;1100;1
2021;2;19;0;0;-;63;8;1;11;5;2100;1
2021;2;19;304;304007;-;02;1;5;11;2;1187271;1
2021;2;19;304;304007;-;02;1;5;11;4;2000;1
2021;2;19;304;304007;-;02;1;5;11;5;10000;1
2021;2;19;305;305002;-;01;5;4;11;2;256941;1
2021;2;19;305;305002;-;01;5;4;11;4;3600;1
2021;2;19;305;305002;-;01;5;4;11;5;12000;1
2021;2;19;305;305003;-;02;5;3;11;2;220000;1
2021;2;19;305;305003;-;02;5;3;11;4;1020;1
2021;2;19;305;305003;-;02;5;3;11;5;1980;1
2021;2;19;315;315008;-;02;9;2;11;1;30000;1
2021;2;19;315;315008;-;02;9;2;11;3;19000;1
2021;2;19;315;315008;-;02;9;2;11;4;10000;1
2021;2;19;315;315008;-;02;9;2;11;5;1000;1
2021;2;19;319;319001;-;02;2;5;11;2;105921;1
2021;2;19;319;319001;-;02;2;5;11;4;3650;1
2021;2;19;319;319001;-;02;2;5;11;5;58150;1
2021;2;19;319;319001;-;02;11;4;11;1;176238;1
2021;2;23;315;315006;-;02;5;5;11;2;1386077;1
2021;2;23;315;315006;-;02;5;5;11;4;3650;1
2021;2;23;315;315006;-;02;5;5;11;5;2000;1
2021;2;24;315;315005;-;02;11;2;11;3;36000;1
2021;2;24;315;315005;-;02;11;2;11;4;730;1
2021;3;5;403;403003;-;01;5;2;11;1;13845;1
2021;3;5;403;403003;-;01;5;2;11;2;8673;1
2021;3;5;403;403003;-;02;5;4;11;1;5412;1
2021;3;5;403;403003;-;02;5;4;11;2;1476;1
2021;3;5;403;403003;-;02;11;2;11;1;23461;1
2021;3;5;403;403003;-;02;11;2;11;2;17699;1
2021;3;5;403;403003;-;02;11;2;11;4;1200;1
2021;3;5;403;403003;-;02;11;2;11;5;5000;1
2021;3;5;403;403003;-;02;14;2;11;2;96039;1
2021;3;5;403;403003;-;02;14;2;11;4;700;1
2021;3;5;403;403003;-;02;14;2;11;5;4000;1
2021;3;6;402;402002;-;02;14;7;11;2;1304508;1
2021;3;6;402;402002;-;02;14;7;11;4;3000;1
2021;3;6;402;402002;-;02;14;7;11;5;25000;1
2021;3;6;402;402003;-;01;1;6;11;1;136364;1
2021;3;6;402;402003;-;01;1;6;11;2;103119;1
2021;3;6;402;402003;-;01;1;6;11;5;22751;1
2021;3;7;401;401006;-;63;5;1;11;1;77172;1
2021;3;7;401;401006;-;63;5;1;11;2;137988;1
2021;3;7;401;401006;-;63;5;1;11;4;800;1
2021;3;7;402;402001;-;01;2;8;11;1;640298;1
2021;3;7;402;402001;-;01;2;8;11;2;514421;1
2021;3;7;402;402001;-;01;2;8;11;4;5982;1
2021;3;7;402;402001;-;01;2;8;11;5;81102;1
2021;3;7;402;402001;-;02;12;5;11;1;501057;1
2021;3;7;402;402001;-;02;12;5;11;2;314480;1
2021;3;7;402;402001;-;02;12;5;11;4;900;1
2021;3;7;402;402001;-;02;12;5;11;5;13563;1
2021;3;10;404;404004;-;02;1;3;11;1;2917;1
2021;3;10;404;404004;-;02;1;3;11;2;37462;1
2021;3;10;404;404004;-;02;1;3;11;4;2625;1
2021;3;10;404;404004;-;02;1;3;11;5;10177;1
2021;3;11;401;401003;-;02;5;5;11;1;397032;1
2021;3;11;401;401003;-;02;5;5;11;2;341064;1
2021;3;11;401;401003;-;02;5;5;11;4;850;1
2021;3;11;401;401003;-;02;5;5;11;5;5300;1
2021;3;11;402;402003;-;02;5;5;11;1;223056;1
2021;3;11;402;402003;-;02;5;5;11;2;68364;1
2021;3;11;402;402003;-;02;5;5;11;5;5000;1
2021;3;11;402;402003;-;02;11;5;11;1;163824;1
2021;3;11;402;402003;-;02;11;5;11;2;154236;1
2021;3;11;402;402003;-;02;11;5;11;4;850;1
2021;3;11;402;402003;-;02;14;5;11;1;195301;1
2021;3;11;402;402003;-;02;14;5;11;2;206909;1
2021;3;11;402;402003;-;02;14;5;11;4;1000;1
2021;3;11;402;402003;-;02;14;5;11;5;1600;1
2021;3;11;402;402004;-;02;11;2;11;1;1350;1
2021;3;11;402;402004;-;02;11;2;11;2;2860;1
2021;3;11;402;402004;-;02;11;2;11;4;700;1
2021;3;11;402;402004;-;63;5;1;11;1;5786;1
2021;3;11;402;402004;-;63;5;1;11;2;20465;1
2021;3;11;402;402004;-;63;5;1;11;4;800;1
2021;3;11;402;402005;-;01;5;7;11;1;316284;1
2021;3;11;402;402005;-;01;5;7;11;2;153990;1
2021;3;11;402;402005;-;01;5;7;11;4;3900;1
2021;3;11;402;402005;-;01;5;7;11;5;102000;1
2021;3;11;402;402005;-;02;5;3;11;1;18960;1
2021;3;11;402;402005;-;02;5;3;11;2;21072;1
2021;3;11;402;402005;-;02;5;3;11;4;800;1
2021;3;11;402;402005;-;02;5;3;11;5;2100;1
2021;3;11;402;402005;-;02;5;4;11;1;179724;1
2021;3;11;402;402005;-;02;5;4;11;2;20256;1
2021;3;11;402;402005;-;02;5;4;11;4;1095;1
2021;3;11;402;402005;-;02;5;4;11;5;5000;1
2021;3;12;405;405001;-;02;5;2;11;2;30223;1
2021;3;12;405;405001;-;02;5;2;11;4;721;1
2021;3;12;405;405001;-;02;5;2;11;5;10;1
2021;3;14;404;404004;-;01;5;5;11;2;80;1
2021;3;14;404;404004;-;01;5;5;11;4;10;1
2021;3;14;404;404004;-;01;5;5;11;5;20;1
2021;3;14;404;404004;-;02;11;2;11;1;120840;1
2021;3;14;404;404004;-;02;11;2;11;2;27648;1
2021;3;14;404;404004;-;02;11;2;11;4;700;1
2021;3;14;404;404004;-;02;11;2;11;5;3500;1
2021;3;15;0;0;-;63;9;1;11;2;170000;1
2021;3;16;405;405005;-;02;5;2;11;1;7800;1
2021;3;16;405;405005;-;02;5;2;11;4;600;1
2021;3;16;405;405005;-;02;5;2;11;5;1200;1
2021;4;2;505;505004;-;01;5;3;11;3;100000;1
2021;4;2;505;505004;-;01;5;3;11;4;3500;1
2021;4;2;505;505004;-;01;5;3;11;5;25000;1
2021;4;2;505;505006;-;02;2;6;11;1;4464916;1
2021;4;2;505;505006;-;02;2;6;11;4;10000;1
2021;4;2;505;505006;-;02;2;6;11;5;112000;1
2021;4;2;505;505006;-;02;5;4;11;1;525993;1
2021;4;2;505;505006;-;02;5;4;11;4;750;1
2021;4;2;505;505006;-;02;5;5;11;2;868500;1
2021;4;2;505;505006;-;02;5;5;11;4;2000;1
2021;4;2;505;505006;-;02;5;5;11;5;87000;1
2021;4;2;505;505006;-;02;11;3;11;2;350400;1
2021;4;2;505;505006;-;02;11;3;11;3;150000;1
2021;4;2;505;505006;-;02;11;3;11;4;1300;2
2021;4;2;505;505006;-;02;11;3;11;5;17300;2
2021;4;2;505;505006;-;02;11;4;11;3;91000;1
2021;4;2;505;505006;-;02;11;4;11;4;700;1
2021;4;2;505;505006;-;16;11;2;11;3;56000;1
2021;4;2;505;505006;-;16;11;2;11;4;750;1
2021;4;2;505;505006;-;16;11;2;11;5;2500;1
2021;4;2;506;506008;-;02;1;3;11;2;76123;1
2021;4;2;506;506008;-;02;1;3;11;4;5800;1
2021;4;2;506;506008;-;02;1;3;11;5;3600;1
2021;4;3;0;0;-;18;11;1;11;2;329734;1
2021;4;3;0;0;-;18;11;1;11;4;1000;1
2021;4;3;0;0;-;18;11;1;11;5;10000;1
2021;4;3;502;502001;-;02;8;3;11;2;15319;1
2021;4;3;502;502001;-;02;8;3;11;4;730;1
2021;4;3;502;502002;-;02;5;4;11;2;45591;1
2021;4;3;502;502002;-;02;5;4;11;5;11000;1
2021;4;4;501;501001;-;02;5;2;11;2;27283;1
2021;4;4;501;501001;-;02;5;2;11;4;600;1
2021;4;4;501;501001;-;02;5;2;11;5;4400;1
2021;4;4;504;504006;-;02;5;2;11;2;38100;1
2021;4;5;503;503006;-;03;11;4;11;3;110000;1
2021;4;5;503;503006;-;03;11;4;11;4;1000;1
2021;4;5;505;505003;-;02;5;5;11;2;1413000;1
2021;4;5;505;505003;-;02;5;5;11;4;3000;1
2021;4;5;505;505003;-;02;5;5;11;5;30000;1
2021;4;5;505;505003;-;02;11;3;11;3;80000;1
2021;4;5;505;505003;-;02;11;3;11;4;900;1
2021;4;5;505;505003;-;02;11;3;11;5;14600;1
2021;4;5;505;505005;-;02;5;3;11;2;99725;1
2021;4;5;505;505005;-;02;5;3;11;3;72000;1
2021;4;5;505;505005;-;02;5;3;11;4;4100;2
2021;4;5;505;505005;-;02;5;3;11;5;12560;2
2021;4;5;505;505005;-;02;5;4;11;2;250300;1
2021;4;5;505;505005;-;02;5;4;11;3;120750;1
2021;4;5;505;505005;-;02;5;4;11;4;3325;2
2021;4;5;505;505005;-;02;5;4;11;5;13475;2
2021;4;5;505;505005;-;02;5;6;11;1;680000;1
2021;4;5;505;505005;-;02;5;6;11;4;4000;1
2021;4;5;505;505005;-;02;5;6;11;5;30000;1
2021;4;5;505;505005;-;02;11;2;11;2;169865;1
2021;4;5;505;505005;-;02;11;2;11;4;2600;1
2021;4;5;505;505005;-;02;11;2;11;5;12500;1
2021;4;5;505;505005;-;02;11;4;11;2;451208;1
2021;4;5;505;505005;-;02;11;4;11;3;676772;1
2021;4;5;505;505005;-;02;11;4;11;4;1200;1
2021;4;5;505;505005;-;02;11;4;11;5;36800;1
2021;4;5;505;505005;-;02;11;5;11;1;1111863;1
2021;4;5;505;505005;-;02;11;5;11;2;343700;1
2021;4;5;505;505005;-;02;11;5;11;3;418200;1
2021;4;5;505;505005;-;02;11;5;11;4;6020;3
2021;4;5;505;505005;-;02;11;5;11;5;48640;3
2021;4;5;506;506005;-;01;5;2;11;3;52000;1
2021;4;5;506;506005;-;01;5;2;11;4;1500;1
2021;4;5;506;506005;-;01;5;2;11;5;500;1
2021;4;5;506;506005;-;01;11;2;11;3;65500;1
2021;4;5;506;506005;-;01;11;2;11;4;1800;1
2021;4;5;506;506005;-;01;11;2;11;5;1700;1
2021;4;5;506;506005;-;01;11;3;11;1;137983;1
2021;4;5;506;506005;-;01;11;3;11;2;179311;1
2021;4;5;506;506005;-;01;11;3;11;4;1420;1
2021;4;5;506;506005;-;01;11;3;11;5;12500;1
2021;4;5;506;506005;-;02;5;2;11;3;52000;1
2021;4;5;506;506005;-;02;5;2;11;4;350;1
2021;4;5;506;506005;-;02;5;2;11;5;2400;1
2021;4;5;506;506005;-;02;5;3;11;2;434950;1
2021;4;5;506;506005;-;02;5;3;11;4;1100;1
2021;4;5;506;506005;-;02;5;3;11;5;11000;1
2021;4;5;506;506005;-;02;5;4;11;2;501227;2
2021;4;5;506;506005;-;02;5;4;11;3;1073000;2
2021;4;5;506;506005;-;02;5;4;11;4;10920;3
2021;4;5;506;506005;-;02;5;4;11;5;86840;3
2021;4;5;506;506005;-;02;11;2;11;2;179000;1
2021;4;5;506;506005;-;02;11;2;11;4;400;1
2021;4;5;506;506005;-;02;11;2;11;5;8400;1
2021;4;5;506;506005;-;02;11;3;11;2;9422;1
2021;4;5;506;506005;-;02;11;3;11;3;408195;2
2021;4;5;506;506005;-;02;11;3;11;4;5305;3
2021;4;5;506;506005;-;02;11;3;11;5;24650;3
2021;4;5;506;506005;-;02;11;4;11;2;718000;2
2021;4;5;506;506005;-;02;11;4;11;3;292000;1
2021;4;5;506;506005;-;02;11;4;11;4;4000;3
2021;4;5;506;506005;-;02;11;4;11;5;49300;3
2021;4;5;506;506005;-;02;11;5;11;2;964206;1
2021;4;5;506;506005;-;02;11;5;11;3;418100;1
2021;4;5;506;506005;-;02;11;5;11;4;4300;2
2021;4;5;506;506005;-;02;11;5;11;5;59200;2
2021;4;5;506;506005;-;02;12;6;11;2;1801025;1
2021;4;5;506;506005;-;02;12;6;11;4;1600;1
2021;4;5;506;506005;-;02;12;6;11;5;50000;1
2021;4;5;506;506006;-;01;8;2;11;2;127000;1
2021;4;5;506;506006;-;01;8;2;11;4;1500;1
2021;4;5;506;506006;-;01;8;2;11;5;5000;1
2021;4;5;506;506006;-;02;1;4;11;2;254557;1
2021;4;5;506;506006;-;02;1;4;11;3;301627;1
2021;4;5;506;506006;-;02;1;4;11;4;9000;1
2021;4;5;506;506006;-;02;5;2;11;2;101088;1
2021;4;5;506;506006;-;02;5;2;11;3;27000;1
2021;4;5;506;506006;-;02;5;2;11;4;1150;2
2021;4;5;506;506006;-;02;5;2;11;5;9380;2
2021;4;5;506;506006;-;02;5;3;11;3;182500;1
2021;4;5;506;506006;-;02;5;3;11;4;800;1
2021;4;5;506;506006;-;02;5;3;11;5;9250;1
2021;4;5;506;506006;-;02;5;4;11;2;863959;1
2021;4;5;506;506006;-;02;5;4;11;4;800;1
2021;4;5;506;506006;-;02;5;4;11;5;50000;1
2021;4;5;506;506006;-;02;5;5;11;2;580601;1
2021;4;5;506;506006;-;02;5;5;11;4;1480;1
2021;4;5;506;506006;-;02;5;5;11;5;8700;1
2021;4;5;506;506006;-;02;11;2;11;2;178233;2
2021;4;5;506;506006;-;02;11;2;11;4;2100;2
2021;4;5;506;506006;-;02;11;2;11;5;19300;2
2021;4;5;506;506006;-;02;11;3;11;3;208000;1
2021;4;5;506;506006;-;02;11;3;11;4;7000;1
2021;4;5;506;506006;-;02;11;3;11;5;35000;1
2021;4;5;506;506006;-;02;11;4;11;4;530;1
2021;4;5;506;506006;-;02;11;4;11;5;5300;1
2021;4;6;506;506003;-;01;5;4;11;2;185679;1
2021;4;6;506;506003;-;01;5;4;11;4;1800;1
2021;4;6;506;506003;-;01;5;4;11;5;66000;1
2021;4;6;506;506003;-;01;11;2;11;3;13680;1
2021;4;6;506;506003;-;02;5;2;11;3;59000;1
2021;4;6;506;506003;-;02;5;2;11;5;1000;1
2021;4;6;506;506003;-;02;5;3;11;1;485760;1
2021;4;6;506;506003;-;02;5;3;11;2;192000;1
2021;4;6;506;506003;-;02;5;3;11;3;32400;1
2021;4;6;506;506003;-;02;5;3;11;4;1000;1
2021;4;6;506;506003;-;02;5;3;11;5;44830;2
2021;4;6;506;506003;-;02;5;4;11;2;132100;1
2021;4;6;506;506003;-;02;5;4;11;4;1000;1
2021;4;6;506;506003;-;02;5;4;11;5;14000;1
2021;4;6;506;506003;-;02;5;5;11;2;2138944;2
2021;4;6;506;506003;-;02;5;5;11;4;6500;2
2021;4;6;506;506003;-;02;5;5;11;5;522223;2
2021;4;6;506;506003;-;02;9;2;11;3;34633;1
2021;4;6;506;506003;-;02;9;2;11;4;1343;1
2021;4;6;506;506003;-;02;9;2;11;5;2166;1
2021;4;6;506;506003;-;02;11;2;11;2;130000;1
2021;4;6;506;506003;-;02;11;2;11;4;500;1
2021;4;6;506;506003;-;02;11;2;11;5;1100;1
2021;4;6;506;506003;-;02;11;4;11;1;620400;1
2021;4;6;506;506003;-;02;11;4;11;2;212178;1
2021;4;6;506;506003;-;02;11;4;11;4;2300;2
2021;4;6;506;506003;-;02;11;4;11;5;32200;2
2021;4;6;506;506004;-;01;11;3;11;2;15000;1
2021;4;6;506;506004;-;01;11;3;11;4;2000;1
2021;4;6;506;506004;-;01;11;3;11;5;19000;1
2021;4;6;506;506004;-;01;11;4;11;2;17148;1
2021;4;6;506;506004;-;01;11;4;11;4;3000;1
2021;4;6;506;506004;-;01;11;4;11;5;20000;1
2021;4;6;506;506004;-;01;11;5;11;2;361000;1
2021;4;6;506;506004;-;01;11;5;11;4;1000;1
2021;4;6;506;506004;-;01;11;5;11;5;13200;1
2021;4;6;506;506004;-;01;11;6;11;2;4769329;1
2021;4;6;506;506004;-;01;12;2;4;3;7200;1
2021;4;6;506;506004;-;01;12;2;11;3;18000;1
2021;4;6;506;506004;-;02;5;2;11;2;13900;1
2021;4;6;506;506004;-;02;5;2;11;3;153950;2
2021;4;6;506;506004;-;02;5;2;11;4;2870;3
2021;4;6;506;506004;-;02;5;2;11;5;5700;3
2021;4;6;506;506004;-;02;5;3;11;2;641300;3
2021;4;6;506;506004;-;02;5;3;11;4;3750;3
2021;4;6;506;506004;-;02;5;3;11;5;54700;3
2021;4;6;506;506004;-;02;5;4;11;2;327469;2
2021;4;6;506;506004;-;02;5;4;11;4;1387;2
2021;4;6;506;506004;-;02;5;4;11;5;22715;2
2021;4;6;506;506004;-;02;8;4;11;2;114700;1
2021;4;6;506;506004;-;02;8;4;11;4;1500;1
2021;4;6;506;506004;-;02;8;4;11;5;5500;1
2021;4;6;506;506004;-;02;11;2;11;2;106500;1
2021;4;6;506;506004;-;02;11;2;11;4;900;1
2021;4;6;506;506004;-;02;11;2;11;5;2100;1
2021;4;6;506;506004;-;02;11;3;11;2;89045;1
2021;4;6;506;506004;-;02;11;3;11;3;182000;1
2021;4;6;506;506004;-;02;11;3;11;4;2320;2
2021;4;6;506;506004;-;02;11;3;11;5;18300;2
2021;4;6;506;506004;-;02;11;4;11;2;456100;1
2021;4;6;506;506004;-;02;11;4;11;3;270000;1
2021;4;6;506;506004;-;02;11;4;11;4;3200;2
2021;4;6;506;506004;-;02;11;4;11;5;32200;2
2021;4;6;506;506005;-;01;5;2;11;2;55000;1
2021;4;6;506;506005;-;01;5;2;11;4;500;1
2021;4;6;506;506005;-;01;5;5;11;2;985812;1
2021;4;6;506;506005;-;01;5;5;11;4;1200;1
2021;4;6;506;506005;-;01;5;5;11;5;60000;1
2021;4;6;506;506005;-;02;5;2;11;2;44384;1
2021;4;6;506;506005;-;02;5;2;11;3;113500;1
2021;4;6;506;506005;-;02;5;2;11;4;1350;2
2021;4;6;506;506005;-;02;5;2;11;5;8334;2
2021;4;6;506;506005;-;02;5;3;11;3;2300;1
2021;4;6;506;506005;-;02;5;3;11;4;20;1
2021;4;6;506;506005;-;02;5;3;11;5;100;1
2021;4;6;506;506005;-;02;11;2;11;1;9000;1
2021;4;6;506;506005;-;02;11;2;11;2;37362;1
2021;4;6;506;506005;-;02;11;2;11;3;295000;3
2021;4;6;506;506005;-;02;11;2;11;4;2600;2
2021;4;6;506;506005;-;02;11;2;11;5;41000;3
2021;4;6;506;506005;-;02;11;3;11;1;43000;1
2021;4;6;506;506005;-;02;11;3;11;2;193000;1
2021;4;6;506;506005;-;02;11;3;11;4;4500;2
2021;4;6;506;506005;-;02;11;3;11;5;41600;2
2021;4;6;506;506005;-;02;11;4;11;2;752618;2
2021;4;6;506;506005;-;02;11;4;11;4;2520;2
2021;4;6;506;506005;-;02;11;4;11;5;13720;2
2021;4;6;506;506005;-;02;11;5;11;2;327374;1
2021;4;6;506;506005;-;02;11;5;11;4;1460;1
2021;4;6;506;506005;-;02;11;5;11;5;21900;1
2021;4;6;506;506006;-;02;12;3;11;2;5929;1
2021;4;6;506;506006;-;02;12;3;11;3;320000;1
2021;4;6;506;506006;-;02;12;3;11;4;1500;1
2021;4;6;506;506006;-;02;12;3;11;5;19000;1
2021;4;6;506;506009;-;01;5;5;11;2;1015162;1
2021;4;6;506;506009;-;01;5;5;11;4;1640;1
2021;4;6;506;506009;-;01;5;5;11;5;36000;1
2021;4;6;506;506009;-;01;11;3;11;3;45500;1
2021;4;6;506;506009;-;01;11;3;11;4;6000;1
2021;4;6;506;506009;-;01;11;3;11;5;14000;1
2021;4;6;506;506009;-;02;5;3;11;2;868999;1
2021;4;6;506;506009;-;02;5;3;11;4;1500;1
2021;4;6;506;506009;-;02;5;3;11;5;38000;1
2021;4;6;506;506009;-;02;5;5;11;2;2106482;1
2021;4;6;506;506009;-;02;5;5;11;4;1456;1
2021;4;6;506;506009;-;02;5;5;11;5;44855;1
2021;4;6;506;506009;-;02;8;2;11;3;134000;1
2021;4;6;506;506009;-;02;8;2;11;4;1100;1
2021;4;6;506;506009;-;02;8;2;11;5;6500;1
2021;4;6;506;506009;-;02;12;5;11;2;4012410;1
2021;4;6;506;506009;-;02;12;5;11;4;3700;1
2021;4;7;502;502005;-;01;5;4;11;2;860463;1
2021;4;7;502;502005;-;01;5;4;11;4;3650;1
2021;4;7;502;502005;-;01;5;4;11;5;17400;1
2021;4;7;502;502005;-;02;1;7;11;2;1419598;1
2021;4;7;502;502005;-;02;1;7;11;4;9850;1
2021;4;7;502;502005;-;02;1;7;11;5;72600;1
2021;4;7;502;502005;-;02;3;5;11;2;2145861;1
2021;4;7;502;502005;-;02;3;5;11;4;2000;1
2021;4;7;502;502005;-;02;3;5;11;5;39720;1
2021;4;7;502;502005;-;02;5;3;11;1;382180;1
2021;4;7;502;502005;-;02;5;3;11;2;360000;1
2021;4;7;502;502005;-;02;5;3;11;4;5000;1
2021;4;7;502;502005;-;02;5;3;11;5;50000;1
2021;4;7;502;502005;-;02;5;4;11;2;1000674;1
2021;4;7;502;502005;-;02;5;4;11;4;1460;1
2021;4;7;502;502005;-;02;5;4;11;5;4380;1
2021;4;7;502;502005;-;02;5;5;11;2;4610297;2
2021;4;7;502;502005;-;02;5;5;11;4;4358;2
2021;4;7;502;502005;-;02;5;5;11;5;86700;2
2021;4;7;502;502005;-;02;5;6;11;2;2863857;2
2021;4;7;502;502005;-;02;5;6;11;4;2400;2
2021;4;7;502;502005;-;02;8;3;11;2;218626;1
2021;4;7;502;502005;-;02;8;3;11;4;700;1
2021;4;7;502;502005;-;02;8;3;11;5;12428;1
2021;4;7;502;502005;-;02;11;2;11;2;439437;2
2021;4;7;502;502005;-;02;11;2;11;4;800;2
2021;4;7;502;502005;-;02;11;2;11;5;10500;2
2021;4;7;502;502005;-;02;11;3;11;2;157595;1
2021;4;7;504;504001;-;01;5;2;11;1;316540;1
2021;4;7;504;504001;-;01;5;2;11;2;12600;1
2021;4;7;504;504001;-;01;5;2;11;4;7590;2
2021;4;7;504;504001;-;01;5;2;11;5;5550;2
2021;4;7;504;504001;-;02;3;5;11;2;1842881;1
2021;4;7;504;504001;-;02;3;5;11;4;2800;1
2021;4;7;504;504001;-;02;3;5;11;5;22300;1
2021;4;7;504;504001;-;02;5;3;11;1;636692;1
2021;4;7;504;504001;-;02;5;3;11;2;2566774;5
2021;4;7;504;504001;-;02;5;3;11;4;6820;5
2021;4;7;504;504001;-;02;5;3;11;5;57700;5
2021;4;7;504;504001;-;02;5;4;11;2;2564819;3
2021;4;7;504;504001;-;02;5;4;11;4;7250;2
2021;4;7;504;504001;-;02;5;4;11;5;36200;2
