fecha,lluvia,lluvia_n,lluvia3_anom,lluvia6_anom,gw,gw_z,thi_dias,t
2009-02-01,138.7740148046242,101.98975304828137,-16.375344886425903,-33.944244442278226,0.6528559445638896,-0.034134853790782,10.01098220076536,23.148799329436926
2009-03-01,154.11634085481293,113.662778954528,17.175406605833075,-19.51644764902155,0.6917603625957502,0.6809811794427625,5.073552985822372,21.512159011985403
2009-04-01,31.577516161594833,109.32177097655091,-0.15583729349839537,-24.025971351334096,0.6402361913701357,-0.7072891940829933,0.006450522957531891,17.674798424044987
2009-05-01,91.92791005100986,97.0420434080879,-13.250407045644552,-14.8007519851867,0.6512373828072553,-0.9409819327259811,0.00626837802688797,14.473086789519483
2009-06-01,88.69751802285148,88.73324635873176,-28.090458203513847,-4.594240427532503,0.6867307552422053,-0.7758286520102933,0,9.240796850802743
2009-07-01,105.17253200821963,85.46243252895226,5.36807257599361,2.357182685387027,0.7427560767410444,-0.25735277935719203,0,7.995697258338359
2009-08-01,67.56703302056894,79.70051013006047,2.970069800208197,-6.074672989052465,0.7463732686406355,-0.41753687733844935,0.03841888984465108,12.441650167888856
2009-09-01,90.63299867399054,91.84184539197503,2.477687555971908,-13.860910088099876,0.7604524404341342,-0.20542612319662298,0,12.056855980550433
2009-10-01,189.89397195071467,117.23842032848478,20.539188462273472,13.191254543482067,0.7336648840142497,-0.15356681371954917,0.9784134871194399,15.291842514025774
2009-11-01,247.36376138558725,98.25115911858865,71.76594690463314,40.64308233830835,0.7478217970439249,0.7872113758948799,3.8129444000734236,20.067688519785058
2009-12-01,198.02572739636733,110.25963881421481,95.02225181799182,54.20846784430209,0.7171015480042477,1.3794768652887093,9.770816574244536,21.24704526776324
2010-01-01,153.8377334168373,102.84894823025279,92.45494306286533,57.84990199722515,0.68547423178886,1.1291030840187493,19.607353634091755,24.25897537461953
2010-02-01,300.7236516447284,101.98975304828137,107.10585535482178,89.65639353663879,0.7656756075106049,2.4970584844452794,13.54920985749209,22.905280760841737
2010-03-01,81.40679248438863,113.662778954528,68.27808057713322,81.80060045195194,0.7231321894120746,1.4680932200663728,4.96202163809559,20.922025560094717
2010-04-01,73.56176540640088,109.32177097655091,40.22407475229195,65.78076140291695,0.7040207116999057,0.44101772536029926,0.07027547653074949,16.23180661896754
2010-05-01,105.84160932632088,97.0420434080879,-18.50359543692619,43.81379656117026,0.7046019161014254,-0.04173027826774222,0,14.224982293817279
2010-06-01,85.81398791873342,88.73324635873176,-10.12537977052238,30.571617546949437,0.7685175236549594,0.5370849067851041,0,10.54466089999364
2010-07-01,151.98296289418968,85.46243252895226,26.69276132783709,34.06820657565521,0.8058218151373503,0.6763743072883175,0,9.2665164940435
